-0.9171206,0.029119296,0.17979752,-0.005428823,-0.28855854,1.6475656,1.1735327,-0.52514756,-0.02555647,-0.1840481,0.14400534,-0.19012922,0.67172265,0.982934,-0.45628005,-0.017112795,-0.08783422,1.0658299,0.13680647,-1.7163199,-0.51432085,0.2207738,1.2861305,0.07178465,0.24809907,-0.14902936,0.43248987,-0.2793919,-0.2735152,1.2353958,1.2134883,0.15359612,0.3510602,0.15927263,-0.3590332,-0.25585037,-1.5727607,0.16201001,-0.2763969,1.580531,0.65261364,-0.10020942,-0.32685983,0.25219038,0.1492081,0.2647205,-1.1054523,0.28721195,-0.26167488,0.17468515,-0.21496314,0.5061667,1.4414062,-0.28072062,-1.1560402,0.53723997,0.04647273,0.27932397,-0.12475717,-0.046396226,0.2455434,-0.08192672,-0.27738777,-1.0275751,0.029768478,-0.5949034,-0.073483355,-0.8612104,-0.25187942,0.04520658,-0.12796843,0.7156021,-0.00079395925,1.3121827,0.8207461,-0.8571379,0.65410066,-0.27467802,-0.8627083,0.04372729,1.270942,0.05415025,-0.54379714,-0.49304682,0.6372802,-0.39222008,0.70376796,0.020582514,0.8085069,0.158103,-0.6810171,0.04160243,0.40151718,1.1358393,0.21616003,0.399399,0.58214104,0.3373036,-0.017762309,0.11463795
1.0932773,0.08314521,-0.08097987,-0.13281283,-0.91567934,0.22700235,0.6050051,1.8106718,0.019226281,-0.020303158,-0.014006278,-0.1427686,0.8172962,-0.22727768,-0.9633072,1.0366329,0.26418144,-0.69573134,-0.27017567,-0.4838993,0.15153633,0.23563932,-1.1304115,-0.088494174,0.09489891,-0.49560192,0.75720614,-0.83481663,0.71526057,-1.0657592,-0.11282434,0.16758089,-0.5865112,1.128364,-0.2812959,0.002931051,-0.8314315,-1.2552617,-0.20911765,-0.23272224,-0.9606538,0.39032072,-0.6603227,-2.2875302,0.115230694,-0.043302003,-0.75376076,-0.5191707,0.3081975,1.3481504,0.019784957,-0.6370838,-3.0172608,0.30309445,-0.113824286,-0.16239871,0.044075694,-0.31791416,-0.021014595,0.3171152,-0.90955555,0.06292887,1.0649658,-0.03312324,0.115762874,1.1036588,-0.34423545,1.534862,0.09685449,0.9300452,0.33295777,-0.08608545,-3.5562537,-1.4785979,0.3926208,1.5380311,0.22652376,1.1667838,-0.1624419,0.3610887,0.37402526,-0.10528401,0.69066995,1.534688,1.2885187,2.147219,-0.6415364,-0.117717355,0.9397176,-0.6656596,0.06918613,-0.29122806,-0.309168,-0.17388552,-0.511389,0.81393415,0.65972537,-0.26048797,-0.06652049,-0.22950865
2.035656,0.25916758,-0.04438727,0.26298314,-1.040687,0.7448648,-0.26252937,1.0366802,0.02580717,0.0621495,-0.5607734,-0.03083958,0.020016681,1.1744696,0.81351054,-0.31297082,-0.05269187,-0.5918325,0.2658972,-0.3517263,0.70096236,0.09382391,0.15447554,0.14406562,-0.15743485,0.04051336,-0.046056617,0.5118201,0.03208933,-1.5008082,-0.15839654,-0.119332306,0.13563485,0.58946246,-0.34261876,-0.35292295,-0.32906386,-0.23505224,-0.5309569,1.0302795,-2.0173666,-0.21797952,-0.04233131,-1.370831,0.10318653,-0.15164497,0.46137077,0.20251703,0.13502851,-0.9409202,-0.14128762,0.18852079,-1.1716446,-0.35004133,0.5829763,0.42063653,0.10508412,0.15536828,-0.4124466,-0.26786634,0.20514376,-0.21858321,-0.6653327,0.27582163,0.04635048,0.487256,0.37465504,2.3508103,-0.19730243,-0.18951195,0.2412898,0.03273211,0.19332343,-0.16663744,-1.0336787,-1.085129,-0.3130011,-0.8525905,0.14673257,-0.23751695,1.0944004,0.3112639,-0.25082982,-0.5303504,-0.6519184,-1.5389297,0.38802135,0.4625084,0.25611165,-0.41497284,0.16897783,-0.005950102,0.25533384,-0.29674232,0.17781578,-0.2709147,-0.10174608,-1.0385692,-0.31793556,0.25558823
0.9643593,0.10501379,0.07066839,0.14195703,0.85934585,0.30798757,-0.71574086,1.7641643,0.16095361,-0.059307735,-0.1729655,-0.04450251,-0.7380005,-0.17030707,-0.49671787,-0.93171155,-0.13222854,0.048957173,0.31732154,-0.37952757,0.39473054,0.1853265,-0.55593705,0.30480933,-0.0658571,-0.0006057818,0.34387416,-0.15868294,-1.065923,-1.2175115,-0.3598169,0.024106555,0.9037147,0.6570451,1.1954087,-0.1270698,0.15329581,-0.84543586,0.008162515,1.8848622,0.56170523,-0.2861526,0.172704,-1.5338297,0.16912627,-0.005392867,0.17903697,0.27490345,-0.1218617,0.9890612,0.057805516,-0.040968224,0.63371134,-0.20477523,-0.49016598,0.18419151,0.090684555,0.16829821,-0.19242923,-0.24646026,0.37233317,-0.2503536,-0.06564191,-0.219611,-0.33871314,-0.29571128,0.23599668,0.63758296,-0.22443697,0.85117525,-0.41730943,0.13130443,-0.36779293,-0.3645017,-0.07222512,0.25817597,0.6182324,0.2424367,1.5088257,-0.12675068,-0.5598052,0.06954632,-0.15712361,-0.6647482,-0.17251208,1.4239156,0.25132328,0.69874847,-0.43488455,0.027245142,-0.062389463,-0.1474006,0.07872863,-0.4803558,0.15987489,-1.2837396,-0.07273665,-1.5528456,-0.30686125,-0.102376536
1.6108017,-0.11571004,0.24214673,-0.0791248,-0.5984521,1.5562418,0.9699967,1.9736152,-0.020514872,-0.26303428,0.21509683,-0.051999733,-0.13420962,0.36192355,0.040952507,-0.26820603,-0.21329026,0.40219802,0.25399488,0.5363834,0.69417024,-0.31579933,-0.34836596,-0.01139971,0.35905626,-0.19823581,0.48364544,-0.050064318,-1.149097,-1.1848582,0.4316577,0.1490357,0.49910435,0.88099223,-0.039539028,-0.13742994,-1.0481998,0.9384077,0.3393499,0.17940164,-1.4533397,-0.20777321,0.006177939,-1.096278,0.2799906,0.3445264,0.270952,-0.8224438,0.12635876,-0.29249302,-0.11254979,0.29344004,-0.5421003,-0.12943174,-0.35406643,0.17106432,0.1369702,0.32260853,-0.029591212,-0.21121478,0.16110751,-0.1877914,0.32796106,-0.63916004,0.7074385,-0.60585546,-0.021844527,0.024562202,0.08827954,-0.20369111,-0.1748479,-0.82058376,0.37235424,1.158317,1.0239705,-1.1248599,1.3362415,1.0486755,-1.0046693,-0.10137773,1.6447989,-0.06588377,-0.79664487,-0.11866883,-0.01549151,1.1870457,0.27061057,0.41873103,-0.11824748,0.24740969,0.485928,0.030114906,0.25437945,0.45161197,0.100240685,-0.60966843,-0.4449295,-0.22064526,-0.07245507,0.06650507
0.8836654,-0.08730157,0.0893515,-0.12178487,0.0063119736,-0.8190084,0.01179482,0.84109616,0.08703423,-0.1127368,-0.4161262,-0.037307102,0.20362897,0.16653597,-0.42643288,-0.21044745,0.112006046,-0.3351962,0.14180264,-0.33034632,0.37616804,-0.09462354,-0.32512933,-0.0655234,-0.29467285,-0.1725985,-0.38138187,-0.00435218,0.00841762,0.028743891,-0.1049507,0.13571295,0.22483937,-0.97337174,-0.49473304,-0.20053722,-0.28322497,0.1725608,-0.0965202,0.58738214,-0.46504167,0.115497336,0.13480847,-0.7304871,-0.084152855,-0.22818434,0.20585813,0.16725971,0.011419019,0.0045254524,-0.06002466,-0.12571122,-0.60956687,-0.21995123,0.54955137,0.12351016,0.07872356,-0.095090054,-0.13135767,-0.13560657,-0.10490101,0.114427805,-0.23390998,-0.79748136,-0.14266063,-1.0137289,0.14343163,-0.01274225,0.050876476,0.04252176,0.09246852,0.013900177,1.5413041,0.4303122,0.50948167,0.022350525,0.03396105,-0.71417594,0.22261421,-0.12992384,0.89892644,0.009498513,0.1026039,0.18001926,-0.04214134,-0.14950143,0.09475507,0.37083688,0.25352192,-0.180727,0.18427756,-0.09927474,0.061289705,-0.023472318,-0.16494076,0.44136354,-0.2015033,-0.6917934,-0.114510246,0.044887345
1.1817604,0.30045572,0.1326561,0.043131437,0.0069097024,0.1895681,0.4502596,0.12627883,0.1904191,-0.033280928,0.003179265,-0.3448806,0.18863367,0.35407498,-0.0074847303,0.02370278,0.06594958,0.32283327,-0.03446885,-0.58783144,0.10791296,-0.18601102,0.16864353,-0.0035750333,0.20371038,-0.07884978,0.26213095,-0.12469343,1.1955122,0.5882901,-0.45897573,0.27530417,0.39218104,-0.061130248,0.088555016,-0.10614631,-0.42818984,-0.18488175,-0.28053215,1.0867455,-1.302516,0.004465785,0.06653544,-0.39822313,-0.061448917,0.079654,0.18550783,0.4128023,0.04556365,0.693449,-0.29424858,-0.17348447,-0.036225453,-0.08375187,-0.20842823,0.08783905,0.26302272,-0.00018504423,-0.0826101,-0.00993111,0.34515443,0.044699453,-0.13101742,-0.2216117,0.04080679,-0.16969277,0.104075395,-0.015267794,0.0028264874,0.042704817,-0.06959517,0.28533804,1.9904522,-0.06328999,-0.005856435,-0.101248674,0.22801407,-0.038831696,0.47499362,0.1657235,0.37754506,0.06792139,0.35828978,0.57888037,0.69191104,0.82165045,0.33463982,0.09107384,-0.3217927,0.095316425,-0.27978578,-0.09860653,0.13116604,-0.04629931,-0.09413076,-0.0415662,0.057016455,-0.3282538,0.04569605,-0.23450993
1.8415985,0.022004206,0.037448954,-0.17618829,0.4473882,0.016061768,-0.31491295,0.37439623,0.17134106,0.042638153,-0.25576773,-0.16718984,1.1612662,0.48250625,0.17155868,-0.027463498,-0.054490417,-0.11368858,0.03918562,-0.4290867,0.40536764,0.31756476,-0.05931554,0.22193556,-0.13354585,-0.046897985,0.14638864,-0.47496364,1.5624917,-0.4211453,0.23990378,0.20816074,0.0026913541,-0.16947389,-0.037110478,-0.073538445,-0.6248297,-0.2987813,0.1296502,0.8735879,-0.8612502,-0.15390915,0.02757638,0.23604769,0.20891719,-0.003693635,0.07809543,-0.83044076,0.18724635,-0.5964933,0.013456363,0.22186795,0.55412155,0.057954792,-0.20448272,-0.007532063,0.088321395,0.07611116,0.0966292,-0.07212069,0.096668825,-0.020909745,-0.07498283,-0.17976248,-0.4675812,-0.056694046,0.29629457,0.88447756,-0.71664447,-0.08183633,0.06152433,-0.13419177,1.2110099,-0.40825415,0.103593364,-0.39666995,-0.08359525,-0.13086323,-0.33056074,-0.09320248,0.06912894,0.084294245,-0.9102561,0.5806325,0.7052196,-0.91445893,-0.15115862,0.14871597,-0.58988786,0.02671586,-0.08724053,-0.12613967,-0.074661605,0.02177788,-0.43812373,0.122708805,-0.1253385,-0.35750103,-0.29474267,-0.037305884
0.9300515,0.18785803,0.21080638,0.006175776,-0.20521125,-0.112480044,0.06599419,1.2107884,0.23313929,-0.11104934,0.2198897,-0.17591116,-0.072323635,0.09897507,-0.0070469244,0.5096116,-0.04368789,0.05903086,-0.0024729385,-0.96351874,0.026078507,-0.023015268,0.6937775,-0.06612681,0.28332576,-0.0625581,-0.11410169,0.09332134,-0.057826545,0.18055803,-0.0057772934,0.20916346,0.3645175,0.6722119,0.009160522,0.0046743667,0.22538504,0.47531992,-0.123343766,0.7313413,-0.5840715,-0.04615341,0.036581893,-1.0591589,0.036617868,0.25775248,0.06681022,0.12779781,-0.28657967,-0.1558831,0.039529588,0.19167396,-0.41714284,-0.011128196,-0.91637075,0.00067487283,0.22643568,0.066160835,0.013102651,-0.06485964,0.43720216,-0.0065213456,-0.10027453,-0.64389485,-0.10868514,-0.7662317,0.043563936,0.06758883,0.057867408,-0.22027794,-0.0015950021,-0.12943144,2.4537523,0.46522063,-0.2027682,-0.18354012,0.3537368,-0.9907423,0.3060781,0.08657478,0.32033625,-0.13103549,-0.23987481,0.1410244,-0.15677975,-0.16483185,0.14996026,0.5651393,0.3448935,-0.30542636,0.12939823,-0.16750643,0.012171274,-0.512281,-0.0688046,0.2676992,-0.06655893,-0.08353823,-0.10568919,-0.18463928
0.9789883,0.2465947,0.07091167,0.13508567,0.95204055,-0.51088005,0.15720811,-0.4496582,0.1999907,-0.06405805,-0.23800904,-0.18375841,0.10124255,0.107555255,-0.13545166,-0.8796807,0.019770663,0.2246058,0.3602907,-1.4193512,-0.08100457,0.051646166,-0.5731321,0.047011472,-0.052200794,0.0061138086,-0.36394462,0.10828561,0.016777579,0.08432314,0.0063781487,0.014296746,0.5375932,0.37061825,-0.22331756,-0.14628932,0.18877107,-0.88113844,-0.2445599,0.5953264,-0.45666453,-0.14676991,0.11350257,1.4026685,-0.0011526424,0.023136005,0.16277395,0.19793539,-0.095417164,-0.03854232,-0.099951886,-0.064619124,-1.3959162,-0.07002201,0.2743478,0.16595699,0.21971749,0.025901161,-0.17830677,-0.13100587,0.43028024,-0.1175248,0.12874803,0.11075273,-0.17332925,-0.38395816,0.23335333,0.022144945,-0.0351279,0.8790708,0.10589264,-0.13474086,0.46474645,-1.3080491,-0.03516474,0.0047399155,-1.408885,0.2697521,0.29376766,-0.016667828,-0.63718975,0.03222641,-0.12784381,0.062342383,-0.06374273,-0.052379046,0.2341409,0.044305813,0.28770268,0.0018983871,-0.0051751444,-0.15644217,0.07678353,1.7751546,0.031683166,1.1289482,0.087058336,-0.14748706,-0.1500174,-0.10781915
