-1.2579988
1.4840134
-1.1761174
-1.3599597
-1.3012308
-1.9093729
-1.9836452
-2.303905
-2.0161314
-2.2461002
-1.2845272
-1.9520187
-2.1568923
-2.2033238
-2.0973022
-2.1255028
-0.5702537
-1.7803785
-1.3327215
-1.9784656
-2.0903463
-1.8506646
-2.6398776
1.3516892
-0.46307266
0.15437704
0.8666344
0.522241
0.25461367
0.17392893
-0.036568783
0.85239345
-2.1649983
-1.0671407
0.09975034
0.4005199
0.96988726
1.3829081
-0.037042096
-2.1804533
-0.41093457
1.6779172
1.7113858
0.5561658
-0.8026561
1.0069231
-2.0737605
-0.072234295
