1.57108,0.54668593,0.3584921,0.77920836,2.1042538,1.0026582,1.7010943,3.1446724,1.2291312,2.4063983,-0.5103365,1.2391467,-1.4816175,0.2705661,0.7451065,2.6308994,2.674339,-0.8239873,1.1920837,-0.3209708,-1.7205371,0.22870448,-0.012663042,-0.18020205,-1.538053,-2.1386528,0.005437972,-1.0481107,-5.1018558,0.5465563,-0.33297586,-1.3613652,0.1100319,-1.7911067,-2.8933194,1.9891763,0.3213522,-0.25463903,-0.26117593,-0.7821151,1.0356814,0.7926521,-0.32010052,-2.0142267,-2.75938,-2.6993086,0.35951972,2.051541
0.011203974,-0.1749585,-0.12466488,-0.619443,0.040101282,0.12218239,0.11806476,-0.10137272,-0.07752899,-0.008815502,0.12873054,0.0076967627,-0.00751658,0.16355485,0.0028305273,-0.00026461305,0.003237429,0.5525831,-0.36815497,-0.11081499,0.02348702,-0.08392199,-0.356581,-0.32030874,-0.006933266,0.08662434,-0.12375993,-0.1494399,-0.035487175,0.046280578,-0.26137954,-0.27153066,0.0049377847,-0.060646854,0.07856872,-0.026350763,0.18914448,0.15844692,-0.05782786,0.054856256,-0.021028044,-0.058681007,0.08108117,0.0137319835,-0.10603298,-0.20302582,0.54365516,0.18385457
0.07567739,0.2774676,-0.10219632,-0.48498264,-2.0917845,0.24333678,0.119524404,0.14395961,0.65479094,0.5976444,0.01506002,0.7791658,0.2781955,-0.88810843,0.13795543,-0.22809699,-1.0297412,-0.05771558,1.1129036,-0.66101706,-1.0471132,1.9720875,-0.13533159,0.4892079,2.7603393,-0.24466391,-0.87127495,0.49065244,-0.40844494,-0.59666514,0.22781509,0.22847308,3.288549,-0.62684876,0.2880633,-0.9787037,0.17333423,-0.39686847,-0.5045958,3.1654449,0.08941217,-0.9115925,-0.6501765,0.7117325,0.69093156,0.4214448,-0.8277572,-0.9034499
-0.73977023,-0.40896842,0.06239809,0.29616338,-0.14326726,-0.10496959,-0.09695004,-0.3322856,0.09384405,-0.000618391,0.13719514,-0.09408514,-0.053569853,0.34715202,0.013148672,-0.0038216016,0.18681715,0.1449249,-1.058266,0.015923705,0.04738205,-0.003380252,0.08387862,-0.20535329,-0.11784953,0.27153873,0.014666015,0.38264394,0.24621928,0.046041664,-0.132271,0.30371955,-0.006158913,0.2046759,-0.6733848,-0.046618517,0.1846083,-0.2537563,0.0566025,0.008689573,-0.427764,-0.4903129,0.37901172,0.11437458,-0.13744494,-0.45631874,0.5009649,0.11444196
2.0286982,0.27324337,2.321428,-1.7540076,-1.0406348,0.8518446,1.3253822,1.1052101,-0.25407183,-0.7421093,-0.5840866,-1.4485459,0.9408359,-0.30831409,-2.289523,1.1570702,-1.8503352,0.08476796,0.23819043,2.5249364,-1.8745081,0.74299604,-0.46856597,1.1023577,0.10942509,-1.6552023,1.332501,-0.21033776,-1.4637965,-0.68495,2.192892,-2.3556767,1.5081666,0.054595914,-1.5540617,0.22559352,-1.3458766,-0.39993164,0.9623811,-1.7066249,-0.827581,-0.46468762,-1.1417526,2.3620856,0.6792585,0.4028404,0.64244425,-1.0977036
1.7810415,-0.37104607,-0.22802843,-0.7873366,-1.2228938,0.12143857,-0.37969837,-1.6741256,0.15844667,0.030474318,2.087314,0.012116834,-0.008632127,1.5016533,0.00077101495,0.09960246,2.2475548,0.5791817,2.7848125,-0.029218212,0.0015567268,-0.10132477,-0.89128137,0.41858193,0.3669509,0.570146,0.98614085,-0.756718,-0.6533199,0.6592215,-0.16059989,-1.1417786,0.1113656,0.874357,2.455494,1.5957485,1.4525197,-0.46123683,-2.2286036,0.029815877,0.06519855,-0.30425817,-1.9190707,1.4844414,0.101905115,-0.1567868,1.6546578,1.4146129
-1.0380858,0.5726855,-3.4311404,-1.3822736,-0.4831187,0.12485307,0.10965803,0.08694984,0.15282127,-0.52138186,1.6074458,-1.6806437,-1.9978535,0.009335061,0.18923329,0.09211458,0.6026417,-1.0949721,-1.3353176,-1.7321622,1.8232728,-0.86802626,0.33355153,1.9901412,-1.7298385,0.5462593,-0.32179913,-0.34016386,3.370635,1.5949339,-1.1527134,-0.10857089,-0.7783949,-1.2867926,-1.517212,0.80562514,-0.0752154,0.61217344,-0.45145097,0.94076735,-0.5849346,-2.2645159,1.9601558,-1.3651694,-0.6041438,0.27178508,0.0030027048,-1.821085
-1.3510785,-1.9238976,-2.5537145,2.5361118,1.9408435,0.09093741,1.0916419,1.6211689,0.092359655,1.3884902,0.4283689,-0.008030101,-0.0837976,1.4524382,2.153666,-0.23065946,2.9567544,-2.26238,-0.4804098,-2.612839,-0.77531046,-0.22716093,0.28045496,-0.03920827,1.2179321,0.85547775,-0.054992735,2.9646401,0.89955884,0.7196012,-1.5569448,-3.4149663,-0.56871295,-1.5969572,-1.8320972,1.1136569,-3.5433307,1.6817081,3.3212686,-0.23903921,-1.9436076,-2.1715434,2.7247834,-2.026571,-3.9866252,1.8019038,-2.1399698,0.6785759
0.6571966,0.10621684,-0.026786199,-0.17930833,-0.10818085,0.098986104,0.15230508,0.23856144,0.09466047,-0.060802534,-0.014084378,0.10597072,-0.00011547322,-0.12066573,0.015916124,-0.018577395,-0.21211952,0.12692647,0.03360804,-0.0045274054,-0.03095787,0.10798441,-0.70791227,0.0460534,0.0034168928,-0.31075954,-0.29115233,-0.6167635,0.15445413,0.022719318,0.17329532,-0.33411154,-0.037174776,0.30400032,0.035151117,0.13555235,-0.26225406,0.15540634,0.16614456,-0.02657222,-0.040346175,0.20878851,-0.20059137,-0.3876144,0.30680835,-0.09391335,0.278857,-0.17306948
-0.32312837,-0.071742885,-0.13677284,0.18664141,1.2033979,-0.09261009,-0.097491,-0.36195624,0.022848185,0.020949189,0.22497894,0.006258958,-0.036995314,0.5752532,-0.018859174,0.10270606,-0.0514461,-0.34628457,-0.846471,-0.035240795,0.037959702,-0.0063667647,0.5240719,0.11388978,-0.7021693,0.21609071,0.012302553,0.14370443,0.42255455,0.17285931,0.09652749,-0.01026268,0.08601405,-0.91622627,0.09351739,0.32176256,-0.10799575,-0.34230962,0.6635592,-0.03714378,0.052193996,-0.23619433,0.19251586,0.054651562,-0.1574443,0.20726696,0.6472552,0.031358875
0.2821517,-0.1501759,1.903086,-1.4054805,-0.017555857,-0.101967715,1.4535292,-0.46596506,0.09124757,-0.002899237,-0.8840309,0.113658525,0.095581084,-1.1218487,0.099014506,0.020500487,1.7227249,-0.19227825,-0.5126944,0.0074514695,-0.07697458,0.046333954,-0.049360346,0.008044399,0.8909484,1.060744,-0.20425168,0.008413049,-0.719989,0.1403878,-1.4071088,-0.60347575,0.008296791,-0.32760325,0.3587234,1.6051332,-0.12731466,1.5650653,-0.5634341,0.0069930432,-1.1729714,0.7627361,0.43640652,0.6473334,-0.03755274,0.39404425,-0.32872003,-0.21948199
1.1689274,0.10110743,1.5752294,1.0327008,-0.021614356,-0.11412999,0.094312884,-0.26434124,-0.10365638,0.08860361,-0.38402838,-0.016025405,-0.0002076639,-2.4652457,-0.40761513,1.4083338,1.1994326,0.34879154,1.124017,0.10176611,-0.09494818,-1.7179209,-0.96649253,0.03972505,0.114811935,-1.1112612,0.40821284,1.1259339,0.007796599,-0.059985902,0.38825166,0.22465366,0.018655293,1.1904931,-1.2216259,-0.2968221,0.13258217,0.506557,2.7765436,-0.12449166,-0.33757475,-2.2946646,0.634797,-1.6610978,0.112157896,-0.29729602,-0.8998385,-1.0649413
0.44476557,-0.25097442,-0.020416074,1.451212,-0.35214087,0.18811457,-0.29328087,0.6077557,-0.072928205,1.5388478,-0.037843242,2.1446712,-2.6091053,0.07521948,-3.460819,0.35095903,1.0866548,0.057311907,-0.24411845,2.893344,1.1141146,-1.9220663,-0.5406908,0.63732064,0.44326237,0.9490888,0.83624417,-0.12032243,1.2789031,-0.88040715,0.038750563,0.61634886,-0.5016918,0.23293641,0.24794927,-0.5379422,-0.75597906,0.25473246,1.7067285,-2.20771,-0.23936006,-0.16640666,0.3961375,-1.0005115,0.59292996,-1.6281445,0.44179848,-0.022963593
-0.35918182,-0.1610586,1.9882774,-1.0428476,-2.232409,0.39064798,-0.079191834,0.08168069,-0.70903045,-2.1587281,0.71182185,0.7255968,-0.2922667,-0.22983056,3.4317565,-0.6772671,1.6505684,-3.3139472,1.9120729,0.604013,0.126119,-0.25967664,-0.28305325,0.6358515,0.112378,-0.6773086,-0.92540336,-0.092261516,2.937172,-0.346023,-0.66942257,-1.777119,0.40533778,-0.50798243,0.17310226,0.45326316,2.5935962,-0.76071525,-3.203412,-0.12536983,-0.21836326,-0.15988696,1.5228167,1.3025326,-0.27477062,-0.051539104,0.10062204,1.0710272
0.4751677,-0.018279843,-0.049957514,-1.8903652,-0.5723516,0.6673137,-0.04595551,-2.0348504,-1.5148976,0.42696843,1.3350843,-0.0732819,-0.3003912,-0.9030496,2.222178,1.470982,0.7986147,-2.1008255,-1.0118976,0.695627,0.09224103,-1.6241305,0.44707713,-0.16928391,0.2071802,-2.3048408,0.26865882,0.30659264,-2.9150498,-1.8962358,-1.880344,0.38181823,0.44242075,0.23617388,3.3000393,-0.2231407,1.309171,-0.11500522,0.1173109,-0.65937793,-0.66800094,-2.0403109,-0.41624832,0.9214917,0.2612453,0.55378795,-1.1698654,1.2645196
0.1584863,-0.57143676,-1.1793841,2.347699,1.3619236,-0.089321904,-0.1533714,0.82143354,0.0121314945,0.18518302,-0.0866763,0.06542859,-0.24490976,-1.499293,-0.0031065156,0.10689535,-1.3298839,1.3893242,-0.697018,-0.010626518,0.12423562,-0.088456735,-0.44163087,-1.3361726,-1.2594215,0.48642492,-0.17095877,1.2892002,2.3447847,-1.1285069,2.2529948,0.5759126,0.108479455,1.4083196,-0.50361097,1.246208,-0.27383804,0.028656563,-0.38195255,-2.7274678,-1.4542295,0.6995895,-1.2737038,-0.24818622,0.10447825,2.134259,-3.1289937,0.055961862
0.21817853,-0.14402756,0.080163784,-0.034899887,0.21719083,0.1058927,-0.09919931,-0.08832778,0.5768221,0.18605578,-0.050857794,0.13486339,0.017370168,-0.082900934,0.4929922,-0.89407504,0.116039775,0.17151159,-0.23383221,-0.13506559,0.08935197,-0.48813215,-0.09530766,-0.41600055,-0.14589725,0.066957,0.15319863,0.09963535,0.15615928,-0.011124136,0.32764894,-0.16124974,0.056697853,-0.2704087,0.05898414,0.0062549664,-0.13020319,0.45317763,0.08474006,0.15769793,0.030443495,0.52191234,0.23794419,0.20054401,0.49986458,-0.068314224,0.123579815,-0.06397531
